Name,MSRP,Gas Mileage,Engine
2019 Acura TLX Specs: 3.5L FWD w/Advance Pkg,"$43,950.00",20 mpg City/31 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2019 Acura TLX Specs: 3.5L FWD w/A-SPEC Pkg Red Leather,"$42,800.00",20 mpg City/30 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2019 Acura TLX Specs: 3.5L FWD w/A-SPEC Pkg,"$42,800.00",20 mpg City/30 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2019 Acura TLX Specs: 3.5L FWD,"$36,200.00",20 mpg City/31 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2019 Acura TLX Specs: 2.4L FWD w/Technology Pkg,"$36,700.00",23 mpg City/33 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2019 Acura TLX Specs: 2.4L FWD w/A-SPEC Pkg Red Leather,"$39,400.00",23 mpg City/32 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2019 Acura TLX Specs: 2.4L FWD w/A-SPEC Pkg,"$39,400.00",23 mpg City/32 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2018 Acura TLX Specs: 2.4L FWD,"$33,000.00",23 mpg City/33 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2018 Acura TLX Specs: 3.5L SH-AWD w/Technology Pkg,"$41,900.00",21 mpg City/30 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2018 Acura TLX Specs: 3.5L SH-AWD w/Advance Pkg,"$45,750.00",21 mpg City/30 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2018 Acura TLX Specs: 3.5L SH-AWD w/A-SPEC Pkg Red Leather,"$44,800.00",20 mpg City/29 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2018 Acura TLX Specs: 3.5L SH-AWD w/A-SPEC Pkg,"$44,800.00",20 mpg City/29 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2018 Acura TLX Specs: 3.5L SH-AWD,"$38,200.00",21 mpg City/30 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2018 Acura TLX Specs: 3.5L FWD w/Technology Pkg,"$39,900.00",20 mpg City/32 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2018 Acura TLX Specs: 3.5L FWD w/Advance Pkg,"$43,750.00",20 mpg City/32 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2018 Acura TLX Specs: 3.5L FWD w/A-SPEC Pkg Red Leather,"$42,800.00",20 mpg City/30 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2018 Acura TLX Specs: 3.5L FWD w/A-SPEC Pkg,"$42,800.00",20 mpg City/30 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2018 Acura TLX Specs: 3.5L FWD,"$36,200.00",20 mpg City/32 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2018 Acura TLX Specs: 2.4L FWD w/Technology Pkg,"$36,700.00",23 mpg City/33 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2016 Acura TLX Specs: 4-Door Sedan FWD,"$31,695.00",24 mpg City/35 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2016 Acura TLX Specs: 4-Door Sedan SH-AWD V6 Tech,"$41,575.00",21 mpg City/31 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2016 Acura TLX Specs: 4-Door Sedan SH-AWD V6 Advance,"$44,800.00",21 mpg City/31 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2016 Acura TLX Specs: 4-Door Sedan FWD V6 Tech,"$39,375.00",21 mpg City/34 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2016 Acura TLX Specs: 4-Door Sedan FWD V6 Advance,"$42,600.00",21 mpg City/34 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2016 Acura TLX Specs: 4-Door Sedan FWD V6,"$35,320.00",21 mpg City/34 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2016 Acura TLX Specs: 4-Door Sedan FWD Tech,"$35,750.00",24 mpg City/35 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2015 Acura TLX Specs: 4-Door Sedan FWD,"$31,445.00",24 mpg City/35 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2015 Acura TLX Specs: 4-Door Sedan SH-AWD V6 Tech,"$41,575.00",21 mpg City/31 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2015 Acura TLX Specs: 4-Door Sedan SH-AWD V6 Advance,"$44,800.00",21 mpg City/31 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2015 Acura TLX Specs: 4-Door Sedan FWD V6 Tech,"$39,375.00",21 mpg City/34 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2015 Acura TLX Specs: 4-Door Sedan FWD V6 Advance,"$42,600.00",21 mpg City/34 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2015 Acura TLX Specs: 4-Door Sedan FWD V6,"$35,320.00",21 mpg City/34 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2015 Acura TLX Specs: 4-Door Sedan FWD Tech,"$35,500.00",24 mpg City/35 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2019 Acura ILX Specs: Sedan,"$25,900.00",24 mpg City/34 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2019 Acura ILX Specs: Sedan w/Technology/A-SPEC Pkg,"$31,550.00",24 mpg City/34 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2019 Acura ILX Specs: Sedan w/Technology Pkg,"$29,550.00",24 mpg City/34 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2019 Acura ILX Specs: Sedan w/Premium/A-SPEC Pkg,"$29,650.00",24 mpg City/34 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2019 Acura ILX Specs: Sedan w/Premium Pkg,"$27,650.00",24 mpg City/34 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2018 Acura ILX Specs: Sedan,"$28,100.00",25 mpg City/35 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2018 Acura ILX Specs: Sedan w/Technology Plus/A-SPEC Pkg,"$35,100.00",25 mpg City/35 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2018 Acura ILX Specs: Sedan w/Technology Plus Pkg,"$33,100.00",25 mpg City/35 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2018 Acura ILX Specs: Sedan w/Premium/A-SPEC Pkg,"$32,100.00",25 mpg City/35 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2018 Acura ILX Specs: Sedan w/Premium Pkg,"$30,100.00",25 mpg City/35 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2018 Acura ILX Specs: Sedan w/AcuraWatch Plus,"$29,400.00",25 mpg City/35 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2018 Acura ILX Specs: Special Edition Sedan,"$28,900.00",25 mpg City/35 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2016 Acura ILX Specs: 4-Door Sedan,"$27,900.00",25 mpg City/36 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2016 Acura ILX Specs: 4-Door Sedan w/Technology Plus/A-SPEC Pkg,"$34,890.00",25 mpg City/36 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2016 Acura ILX Specs: 4-Door Sedan w/Technology Plus Pkg,"$32,900.00",25 mpg City/36 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2016 Acura ILX Specs: 4-Door Sedan w/Premium/A-SPEC Pkg,"$31,890.00",25 mpg City/36 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2016 Acura ILX Specs: 4-Door Sedan w/Premium Pkg,"$29,900.00",25 mpg City/36 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2016 Acura ILX Specs: 4-Door Sedan w/AcuraWatch Plus Pkg,"$29,200.00",25 mpg City/36 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2015 Acura ILX Specs: 4-Door Sedan 2.0L,"$27,050.00",24 mpg City/35 mpg Hwy,"Premium Unleaded I-4, 2.0 L"
2015 Acura ILX Specs: 4-Door Sedan 2.4L Premium Pkg,"$29,350.00",22 mpg City/31 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2015 Acura ILX Specs: 4-Door Sedan 2.0L Tech Pkg,"$31,750.00",24 mpg City/35 mpg Hwy,"Premium Unleaded I-4, 2.0 L"
2015 Acura ILX Specs: 4-Door Sedan 2.0L Premium Pkg,"$29,350.00",24 mpg City/35 mpg Hwy,"Premium Unleaded I-4, 2.0 L"
2014 Acura ILX Specs: 4-Door Sedan 1.5L Hybrid,"$28,900.00",39 mpg City/38 mpg Hwy,"Gas/Electric I-4, 1.5 L"
2014 Acura ILX Specs: 4-Door Sedan 2.4L Premium Pkg,"$29,200.00",22 mpg City/31 mpg Hwy,"Premium Unleaded I-4, 2.4 L"
2014 Acura ILX Specs: 4-Door Sedan 2.0L Tech Pkg,"$31,600.00",24 mpg City/35 mpg Hwy,"Premium Unleaded I-4, 2.0 L"
2014 Acura ILX Specs: 4-Door Sedan 2.0L Premium Pkg,"$29,200.00",24 mpg City/35 mpg Hwy,"Premium Unleaded I-4, 2.0 L"
2014 Acura ILX Specs: 4-Door Sedan 2.0L,"$26,900.00",24 mpg City/35 mpg Hwy,"Premium Unleaded I-4, 2.0 L"
2014 Acura ILX Specs: 4-Door Sedan 1.5L Hybrid Tech Pkg,"$34,600.00",39 mpg City/38 mpg Hwy,"Gas/Electric I-4, 1.5 L"
2013 Acura ILX Specs: 4-Door Sedan 1.5L Hybrid,"$28,900.00",39 mpg City/38 mpg Hwy,"Gas/Electric I4, 1.5L"
2013 Acura ILX Specs: 4-Door Sedan 2.4L Premium Pkg,"$29,200.00",22 mpg City/31 mpg Hwy,"Gas I4, 2.4L"
2013 Acura ILX Specs: 4-Door Sedan 2.0L Tech Pkg,"$31,400.00",24 mpg City/35 mpg Hwy,"Gas I4, 2.0L"
2013 Acura ILX Specs: 4-Door Sedan 2.0L Premium Pkg,"$29,200.00",24 mpg City/35 mpg Hwy,"Gas I4, 2.0L"
2013 Acura ILX Specs: 4-Door Sedan 2.0L,"$25,900.00",24 mpg City/35 mpg Hwy,"Gas I4, 2.0L"
2013 Acura ILX Specs: 4-Door Sedan 1.5L Hybrid Tech Pkg,"$34,400.00",39 mpg City/38 mpg Hwy,"Gas/Electric I4, 1.5L"
2019 Acura NSX Specs: Coupe,"$157,500.00",21 mpg City/22 mpg Hwy,"Twin Turbo Gas/Electric V-6, 3.5 L"
2018 Acura NSX Specs: Coupe,"$156,000.00",21 mpg City/22 mpg Hwy,"Twin Turbo Gas/Electric V-6, 3.5 L"
2005 Acura NSX Specs: 2-Door Coupe AT,"$89,000.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.0L"
2005 Acura NSX Specs: 2-Door Coupe MT,"$89,000.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.2L"
2004 Acura NSX Specs: 2-Door NSX-T Open Top 3.0L Automatic,"$89,000.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.0L"
2004 Acura NSX Specs: 2-Door NSX-T Open Top 3.2L Manual,"$89,000.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.2L"
2003 Acura NSX Specs: 2-Door NSX-T Open Top 3.0L Automatic,"$89,000.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.0L"
2003 Acura NSX Specs: 2-Door NSX-T Open Top 3.2L Manual,"$89,000.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.2L"
2002 Acura NSX Specs: 2-Door NSX-T Open Top 3.0L Automatic,"$89,000.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.0L"
2002 Acura NSX Specs: 2-Door NSX-T Open Top 3.2L Manual,"$89,000.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.2L"
2001 Acura NSX Specs: 2-Door NSX Coupe 3.0L Automatic,"$84,100.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.0L"
2001 Acura NSX Specs: 2-Door NSX-T Open Top 3.2L Manual,"$88,100.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.2L"
2001 Acura NSX Specs: 2-Door NSX-T Open Top 3.0L Automatic,"$88,100.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.0L"
2001 Acura NSX Specs: 2-Door NSX Coupe 3.2L Manual,"$84,100.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.2L"
2000 Acura NSX Specs: 2-Door NSX Coupe 3.0L Automatic,"$84,000.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.0L"
2000 Acura NSX Specs: 2-Door NSX-T Open Top 3.2L Manual,"$88,000.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.2L"
2000 Acura NSX Specs: 2-Door NSX-T Open Top 3.0L Automatic,"$88,000.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.0L"
2000 Acura NSX Specs: 2-Door NSX Coupe 3.2L Manual,"$84,000.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.2L"
1999 Acura NSX Specs: 2-Door NSX Coupe 3.0L Automatic,"$84,000.00",18 mpg City/24 mpg Hwy,"Gas V6, 3.0L"
1999 Acura NSX Specs: 2-Door NSX-T Open Top 3.2L Manual,"$88,000.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.2L"
1999 Acura NSX Specs: 2-Door NSX-T Open Top 3.0L Automatic,"$88,000.00",18 mpg City/24 mpg Hwy,"Gas V6, 3.0L"
1999 Acura NSX Specs: 2-Door NSX Coupe 3.2L Manual,"$84,000.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.2L"
1998 Acura NSX Specs: 2-Door NSX Coupe 3.0L Automatic,"$84,000.00",18 mpg City/24 mpg Hwy,"Gas V6, 3.0L"
1998 Acura NSX Specs: 2-Door NSX-T Open Top 3.2L Manual,"$88,000.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.2L"
1998 Acura NSX Specs: 2-Door NSX-T Open Top 3.0L Automatic,"$88,000.00",18 mpg City/24 mpg Hwy,"Gas V6, 3.0L"
1998 Acura NSX Specs: 2-Door NSX Coupe 3.2L Manual,"$84,000.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.2L"
1997 Acura NSX Specs: 2-Door NSX Coupe 3.0L Automatic,"$84,000.00",18 mpg City/24 mpg Hwy,"Gas V6, 3.0L"
1997 Acura NSX Specs: 2-Door NSX-T Open Top 3.2L Manual,"$88,000.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.2L"
1997 Acura NSX Specs: 2-Door NSX-T Open Top 3.0L Automatic,"$88,000.00",18 mpg City/24 mpg Hwy,"Gas V6, 3.0L"
1997 Acura NSX Specs: 2-Door NSX Coupe 3.2L Manual,"$84,000.00",17 mpg City/24 mpg Hwy,"Gas V6, 3.2L"
1996 Acura NSX Specs: 2-Door NSX Coupe Automatic,"$83,000.00",,
1996 Acura NSX Specs: 2-Door NSX-T Open Top Manual,"$83,500.00",,
1996 Acura NSX Specs: 2-Door NSX-T Open Top Automatic,"$87,000.00",,
1996 Acura NSX Specs: 2-Door NSX Coupe Manual,"$79,500.00",,
1995 Acura NSX Specs: 2-Door Sport Open Top Automatic,"$84,500.00",,
1995 Acura NSX Specs: 2-Door Sport Open Top Manual,"$81,000.00",,
1994 Acura NSX Specs: 2-Door Sport 5-Speed,"$75,000.00",,
1994 Acura NSX Specs: 2-Door Sport Automatic,"$79,000.00",,
1993 Acura NSX Specs: 2-Door Sport Coupe 5-Speed,"$69,500.00",,
1993 Acura NSX Specs: 2-Door Sport Coupe Automatic,"$73,500.00",,
1992 Acura NSX Specs: 2-Door Coupe Sport 5-Speed,"$65,000.00",,
1992 Acura NSX Specs: 2-Door Coupe Sport Automatic,"$69,000.00",,
1991 Acura NSX Specs: 2-Door Coupe Sport 5-Speed,"$62,000.00",,
1991 Acura NSX Specs: 2-Door Coupe Sport Automatic,"$66,000.00",,
2019 Acura RLX Specs: Sedan Sport Hybrid w/Advance Pkg,"$61,900.00",28 mpg City/29 mpg Hwy,"Gas/Electric V-6, 3.5 L"
2019 Acura RLX Specs: Sedan w/Technology Pkg,"$54,900.00",20 mpg City/29 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2018 Acura RLX Specs: Sedan Sport Hybrid w/Advance Pkg,"$61,900.00",28 mpg City/29 mpg Hwy,"Gas/Electric V-6, 3.5 L"
2018 Acura RLX Specs: Sedan w/Technology Pkg,"$54,900.00",20 mpg City/29 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2016 Acura RLX Specs: 4-Door Sedan Advance Pkg,"$60,450.00",20 mpg City/31 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2016 Acura RLX Specs: 4-Door Sedan Tech Pkg,"$54,450.00",20 mpg City/31 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2016 Acura RLX Specs: 4-Door Sedan Navigation,"$50,950.00",20 mpg City/31 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2016 Acura RLX Specs: 4-Door Sedan Hybrid Tech Pkg,"$59,950.00",28 mpg City/32 mpg Hwy,"Gas/Electric V-6, 3.5 L"
2016 Acura RLX Specs: 4-Door Sedan Hybrid Advance Pkg,"$65,950.00",28 mpg City/32 mpg Hwy,"Gas/Electric V-6, 3.5 L"
2015 Acura RLX Specs: 4-Door Sedan,"$48,450.00",20 mpg City/31 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2015 Acura RLX Specs: 4-Door Sedan Tech Pkg,"$54,450.00",20 mpg City/31 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2015 Acura RLX Specs: 4-Door Sedan Navigation,"$50,950.00",20 mpg City/31 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2015 Acura RLX Specs: 4-Door Sedan Krell Audio Pkg,"$56,950.00",20 mpg City/31 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2015 Acura RLX Specs: 4-Door Sedan Advance Pkg,"$60,450.00",20 mpg City/31 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2014 Acura RLX Specs: 4-Door Sedan,"$48,450.00",20 mpg City/31 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2014 Acura RLX Specs: 4-Door Sedan Tech Pkg,"$54,450.00",20 mpg City/31 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2014 Acura RLX Specs: 4-Door Sedan Navigation,"$50,950.00",20 mpg City/31 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2014 Acura RLX Specs: 4-Door Sedan Krell Audio Pkg,"$56,950.00",20 mpg City/31 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2014 Acura RLX Specs: 4-Door Sedan Hybrid Tech Pkg,"$59,950.00",28 mpg City/32 mpg Hwy,"Gas/Electric V-6, 3.5 L"
2014 Acura RLX Specs: 4-Door Sedan Hybrid Advance Pkg,"$65,950.00",28 mpg City/32 mpg Hwy,"Gas/Electric V-6, 3.5 L"
2014 Acura RLX Specs: 4-Door Sedan Advance Pkg,"$60,450.00",20 mpg City/31 mpg Hwy,"Premium Unleaded V-6, 3.5 L"
2018 Alfa Romeo 4C Specs: Coupe,"$55,900.00",24 mpg City/34 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 1.7 L"
2016 Alfa Romeo 4C Specs: 2-Door Convertible Spider,"$65,900.00",24 mpg City/34 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 1.7 L"
2016 Alfa Romeo 4C Specs: 2-Door Coupe,"$55,900.00",24 mpg City/34 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 1.7 L"
2015 Alfa Romeo 4C Specs: 2-Door Convertible Spider,"$63,900.00",,"Intercooled Turbo Premium Unleaded I-4, 1.7 L"
2015 Alfa Romeo 4C Specs: 2-Door Coupe Launch Edition,"$68,400.00",24 mpg City/34 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 1.7 L"
2015 Alfa Romeo 4C Specs: 2-Door Coupe,"$53,900.00",24 mpg City/34 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 1.7 L"
2019 Alfa Romeo Giulia Specs: AWD,"$40,295.00",23 mpg City/31 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2019 Alfa Romeo Giulia Specs: Ti Sport Carbon RWD,"$40,495.00",24 mpg City/33 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2019 Alfa Romeo Giulia Specs: Ti Sport RWD,"$40,495.00",24 mpg City/33 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2019 Alfa Romeo Giulia Specs: Ti Lusso RWD,"$40,495.00",24 mpg City/33 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2019 Alfa Romeo Giulia Specs: Ti RWD,"$40,495.00",24 mpg City/33 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2019 Alfa Romeo Giulia Specs: Sport RWD,"$38,295.00",24 mpg City/33 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2019 Alfa Romeo Giulia Specs: Quadrifoglio RWD,"$73,995.00",17 mpg City/24 mpg Hwy,"Twin Turbo Premium Unleaded V-6, 2.9 L"
2019 Alfa Romeo Giulia Specs: RWD,"$38,295.00",24 mpg City/33 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2019 Alfa Romeo Giulia Specs: Ti Sport Carbon AWD,"$42,495.00",23 mpg City/31 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2019 Alfa Romeo Giulia Specs: Ti Sport AWD,"$42,495.00",23 mpg City/31 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2019 Alfa Romeo Giulia Specs: Ti Lusso AWD,"$42,495.00",23 mpg City/31 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2019 Alfa Romeo Giulia Specs: Ti AWD,"$42,495.00",23 mpg City/31 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2019 Alfa Romeo Giulia Specs: Sport AWD,"$40,295.00",23 mpg City/31 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2018 Alfa Romeo Giulia Specs: AWD,"$40,195.00",23 mpg City/31 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2018 Alfa Romeo Giulia Specs: Ti Sport RWD,"$40,195.00",24 mpg City/33 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2018 Alfa Romeo Giulia Specs: Ti Lusso RWD,"$40,195.00",24 mpg City/33 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2018 Alfa Romeo Giulia Specs: Ti RWD,"$40,195.00",24 mpg City/33 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2018 Alfa Romeo Giulia Specs: Sport RWD,"$38,195.00",24 mpg City/33 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2018 Alfa Romeo Giulia Specs: RWD,"$38,195.00",24 mpg City/33 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2018 Alfa Romeo Giulia Specs: Ti Sport AWD,"$42,195.00",23 mpg City/31 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2018 Alfa Romeo Giulia Specs: Ti Lusso AWD,"$42,195.00",23 mpg City/31 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2018 Alfa Romeo Giulia Specs: Ti AWD,"$42,195.00",23 mpg City/31 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2018 Alfa Romeo Giulia Specs: Sport AWD,"$40,195.00",23 mpg City/31 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2018 Alfa Romeo Stelvio Quadrifoglio Specs: AWD,"$79,795.00",17 mpg City/23 mpg Hwy,"Twin Turbo Premium Unleaded V-6, 2.9 L"
2019 Alfa Romeo Stelvio Specs: AWD,"$42,295.00",22 mpg City/28 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2019 Alfa Romeo Stelvio Specs: Sport RWD,"$40,295.00",22 mpg City/29 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2019 Alfa Romeo Stelvio Specs: RWD,"$40,295.00",22 mpg City/29 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2019 Alfa Romeo Stelvio Specs: Ti Sport AWD,"$44,495.00",22 mpg City/28 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2019 Alfa Romeo Stelvio Specs: Ti Lusso AWD,"$44,495.00",22 mpg City/28 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2019 Alfa Romeo Stelvio Specs: Ti AWD,"$44,495.00",22 mpg City/28 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2019 Alfa Romeo Stelvio Specs: Sport AWD,"$42,295.00",22 mpg City/28 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2019 Alfa Romeo Stelvio Specs: Quadrifoglio AWD,"$79,995.00",17 mpg City/23 mpg Hwy,"Twin Turbo Premium Unleaded V-6, 2.9 L"
2018 Alfa Romeo Stelvio Specs: AWD,"$41,995.00",22 mpg City/28 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2018 Alfa Romeo Stelvio Specs: Ti Sport AWD,"$43,995.00",22 mpg City/28 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2018 Alfa Romeo Stelvio Specs: Ti Lusso AWD,"$43,995.00",22 mpg City/28 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2018 Alfa Romeo Stelvio Specs: Ti AWD,"$43,995.00",22 mpg City/28 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2018 Alfa Romeo Stelvio Specs: Sport AWD,"$41,995.00",22 mpg City/28 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 2.0 L"
2019 Alfa Romeo 4C Spider Specs: Spider,"$66,900.00",24 mpg City/34 mpg Hwy,"Intercooled Turbo Premium Unleaded I-4, 1.7 L"
2018 Alfa Romeo 4C Spider Specs: Spider,"$65,900.00",,"Intercooled Turbo Premium Unleaded I-4, 1.7 L"
2019 Aston Martin DB11 Specs: AMR Coupe,"$241,000.00",,"Twin Turbo Premium Unleaded V-12, 5.2 L"
2019 Aston Martin DB11 Specs: Volante,"$201,495.00",18 mpg City/24 mpg Hwy,"Twin Turbo Premium Unleaded V-8, 4.0 L"
2019 Aston Martin DB11 Specs: V8 Coupe,"$216,495.00",18 mpg City/24 mpg Hwy,"Twin Turbo Premium Unleaded V-8, 4.0 L"
2019 Aston Martin DB11 Specs: V12 Coupe,"$221,995.00",15 mpg City/22 mpg Hwy,"Twin Turbo Premium Unleaded V-12, 5.2 L"
2018 Aston Martin DB11 Specs: V12 Coupe,"$216,495.00",15 mpg City/21 mpg Hwy,"Twin Turbo Premium Unleaded V-12, 5.2 L"
2018 Aston Martin DB11 Specs: Volante,,18 mpg City/24 mpg Hwy,"Twin Turbo Premium Unleaded V-8, 4.0 L"
2018 Aston Martin DB11 Specs: V8 Coupe,"$198,995.00",18 mpg City/24 mpg Hwy,"Twin Turbo Premium Unleaded V-8, 4.0 L"
2019 Aston Martin Vantage Specs: Coupe,"$149,995.00",18 mpg City/25 mpg Hwy,"Twin Turbo Premium Unleaded V-8, 4.0 L"
2018 Aston Martin Vantage Specs: Coupe,"$149,995.00",,"Twin Turbo Premium Unleaded V-8, 4.0 L"
2010 Aston Martin Vantage Specs: 2-Door Convertible Manual,"$131,650.00",12 mpg City/19 mpg Hwy,"Gas V8, 4.7L"
